shop_id,chain_code,chain_name,shop_name,address,lat,lng,payment_tags,source_url,is_closed,accepts_online,phone,hours,note
matsuya-48faa3ae782d,matsuya,松屋,松屋 青森観光通り店（松のや併設）,青森県青森市浦町奥野622,40.807722,140.754749,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/3134,FALSE,TRUE,090-8190-3115,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-4968c28e9571,matsuya,松屋,松屋 徳島南矢三店（松のや併設）,徳島県徳島市南矢三町三丁目4番47号,34.084456,134.521223,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/1878,FALSE,TRUE,080-5928-0555,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-4995fa19ad5b,matsuya,松屋,松屋 喜多見店,東京都世田谷区喜多見9-1-7 栄屋ビル,35.637164,139.588253,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/813,FALSE,TRUE,080-9021-6700,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-4a08ba081b48,matsuya,松屋,松屋 平塚北金目店,神奈川県平塚市北金目2-4-33,35.367556,139.285055,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/821,FALSE,TRUE,080-9021-6710,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-4a183b703d94,matsuya,松屋,松屋 淀屋橋店,大阪府大阪市中央区北浜3-2-25 京阪淀屋橋ビル,34.691821,135.503148,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop?page=57&sort=Shop.id&direction=asc,FALSE,FALSE,080-5952-8441,6時から23時15分、ラストオーダー30分前,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-4a2856e3305f,matsuya,松屋,松屋 溝の口店（松のや併設）,神奈川県川崎市高津区溝口1-19-10 岡本ビル1階,35.600844,139.615037,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/3143,FALSE,TRUE,070-3796-0262,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-4a7fdb8138d0,matsuya,松屋,松屋 錦糸町南店,東京都墨田区江東橋3-8-10 井野ビル1F,35.695233,139.81479,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/263,FALSE,TRUE,080-5928-0660,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-4aa73b5c8f3f,matsuya,松屋,松屋 栗東霊仙寺店（松のや併設）,滋賀県栗東市霊仙寺5-5-17,35.039943,135.968076,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/3192,FALSE,TRUE,090-9247-7447,24時間営業 ※ドライブスルーは8時から22時,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-4ac10794b442,matsuya,松屋,松屋 新木場店,東京都江東区新木場1-6-1 新木場メトロセンターB棟G-2号,35.645928,139.827056,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/390,FALSE,TRUE,080-5928-0805,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-4b39542e2dce,matsuya,松屋,松屋 延岡店（松のや併設）,宮崎県延岡市出北5丁目18-2,32.572243,131.684033,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/2216,FALSE,TRUE,080-5928-1019,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-4b5a41f890ce,matsuya,松屋,松屋 東大宮店,埼玉県さいたま市見沼区東大宮5-10-5,35.943402,139.642433,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/5,FALSE,TRUE,080-5928-0912,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-4bba55447b9d,matsuya,松屋,松屋 五反野店（マイカリー食堂併設）,東京都足立区足立4-29-8 重沢ビル1Ｆ,35.765054,139.808301,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/465,FALSE,TRUE,080-5928-0698,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-4c6408c08bd2,matsuya,松屋,松屋 大倉山店（マイカリー食堂併設）,神奈川県横浜市港北区大倉山3-1-28,35.521622,139.629631,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/555,FALSE,TRUE,080-5928-0682,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-4c70c4cd3461,matsuya,松屋,松屋 山科店,京都府京都市山科区安朱中小路町3-2,34.991651,135.817526,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/282,FALSE,TRUE,080-9021-6676,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-4c7554af750d,matsuya,松屋,松屋 高島平店,東京都板橋区高島平2-1-4,35.782423,139.665555,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/412,FALSE,TRUE,080-5928-0680,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-4cc28560d5ab,matsuya,松屋,松屋 木更津店,千葉県木更津市太田4丁目15-5,35.376989,139.944489,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/474,FALSE,TRUE,080-5928-0831,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-4cd85496cdd6,matsuya,松屋,松屋 春日部店,埼玉県春日部市中央1-2-6 M6ビル1F,35.978036,139.751453,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/31,FALSE,TRUE,080-5928-0911,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-4d1b90c9534e,matsuya,松屋,松屋 与野駅前店,埼玉県さいたま市浦和区上木崎1-4-2,35.885259,139.638918,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop?page=2&sort=Shop.id&direction=asc,FALSE,FALSE,080-5928-0940,5時から翌2時,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-4d21365f122c,matsuya,松屋,松屋 幡ヶ谷店,東京都渋谷区幡ヶ谷2-7-1,35.677736,139.677598,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/572,FALSE,TRUE,080-5928-0478,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-4d633ce5c929,matsuya,松屋,松屋 東新宿店,東京都新宿区歌舞伎町2-2-21 ライオンズマンション歌舞伎町B102号室,35.695461,139.706694,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/690,FALSE,TRUE,080-5952-8464,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-4d76aa5272ed,matsuya,松屋,松屋 富士ラウンドワン店,静岡県富士市八代町4-23,35.153286,138.692527,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/891,FALSE,TRUE,080-5928-0764,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-4d83d5a76811,matsuya,松屋,松屋 JR尼崎店,兵庫県尼崎市長洲本通1-4-2 レジュールアッシュ尼崎駅前,34.73081,135.431038,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/843,FALSE,TRUE,080-5985-8309,5時から翌1時,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-4dc58b430d9d,matsuya,松屋,松屋 浜松初生町店（松のや併設）,静岡県浜松市中央区初生町798,34.765636,137.719242,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/2286,FALSE,TRUE,090-4414-3486,24時間営業 ※松のやは、3時から翌1時,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-4dca2c013a0d,matsuya,松屋,松屋 桜上水店,東京都杉並区下高井戸1-22-6,35.668776,139.632967,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/388,FALSE,TRUE,080-5928-0559,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-4de02732b110,matsuya,松屋,松屋 新潟豊栄店,新潟県新潟市北区かぶとやま2-2-58,37.928382,139.219931,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/824,FALSE,TRUE,080-9021-6720,5時30分から24時、ラストオーダー15分前,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-4dea7abf1ef2,matsuya,松屋,松屋 小松川店,東京都江戸川区小松川3-90,35.699164,139.848479,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/693,FALSE,TRUE,080-5985-8135,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-4e2dbb98b7fa,matsuya,松屋,松屋 尼崎潮江店,兵庫県尼崎市潮江1-27-15,34.735086,135.432045,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/586,FALSE,TRUE,080-5928-1161,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-4ec15c7f1951,matsuya,松屋,松屋 浦安富士見店,千葉県浦安市富士見3-16-9,35.646382,139.888036,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/426,FALSE,TRUE,080-5928-0816,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-4ec3b874c14e,matsuya,松屋,松屋 熊本桜木店（松のや併設）,熊本県熊本市東区桜木4-2-63,32.779599,130.785571,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/3387,FALSE,TRUE,070-7657-0198,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-4ef90afdb352,matsuya,松屋,松屋 馬喰町店,東京都中央区日本橋馬喰町1-5-11 ラスパイユビル1F,35.692541,139.782019,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop?page=26&sort=Shop.id&direction=asc,FALSE,FALSE,080-5928-0609,8時から23時、ラストオーダー15分前,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-4f031d4e9dde,matsuya,松屋,松屋 反町店,神奈川県横浜市神奈川区松本町1-1-9 MKビル,35.474863,139.624992,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/902,FALSE,TRUE,080-5928-0767,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-4f33ef261802,matsuya,松屋,松屋 亀岡店,京都府亀岡市下矢田町2-35-5,35.009185,135.576481,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/782,FALSE,TRUE,080-5985-8287,月から金：8時から翌1時、土日祝：6時から翌1時,店内の定食ライスお替り無料店舗 ※朝定食は対象外 ※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-5009fc201f96,matsuya,松屋,松屋 袖ヶ浦店,千葉県袖ケ浦市福王台3-12-4,35.427973,139.963921,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/457,FALSE,TRUE,080-5928-0827,4時から翌2時、ラストオーダー15分前,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-5030c825b242,matsuya,松屋,松屋 仙台八乙女店,宮城県仙台市泉区上谷刈1-1-5,38.315196,140.87989,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/486,FALSE,TRUE,080-5928-0970,5時から翌3時、ラストオーダー15分前,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-508209f9db75,matsuya,松屋,松屋 朝霞膝折店（マイカリー食堂併設）,埼玉県朝霞市膝折町2-10-14,35.792131,139.581208,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/89,FALSE,TRUE,080-9021-6670,24時間営業 ※マイカリー食堂は8時から22時、ラストオーダー15分前,※マイカリー食堂のメニューは、受取日時21:45まで ※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-5208d6f2f09c,matsuya,松屋,松屋 駒沢店,東京都世田谷区駒沢1-5-15,35.63263,139.660561,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/174,FALSE,TRUE,080-5928-0586,24時間営業,混雑時は、モバイルオーダーのお客様も列にお並び頂き、従業員がご案内したのちお席について頂く運用となります。ご了承ください。 ※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-52b0edcb9ad5,matsuya,松屋,松屋 山梨竜王店（松のや併設）,山梨県甲斐市西八幡2234-1,35.639199,138.519739,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/506,FALSE,TRUE,080-5928-0936,日から木：5時から翌4時、金：5時から、土：翌4時まで,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-52e236e3e6d8,matsuya,松屋,松屋 高崎南大類店（松のや併設）,群馬県高崎市南大類町915-1,36.321526,139.04137,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/2105,FALSE,TRUE,070-3821-0777,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-53001367ba30,matsuya,松屋,松屋 伊勢原店,神奈川県伊勢原市桜台1-2-30 三協ビル,35.394958,139.313073,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/887,FALSE,TRUE,080-5928-0762,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-5347fa9d76e8,matsuya,松屋,松屋 日本橋店,大阪府大阪市中央区日本橋1-3-2 日本橋コウジィアパートメント,34.667828,135.505921,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/597,FALSE,TRUE,080-5928-1108,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-53617bb19242,matsuya,松屋,松屋 西八王子店,東京都八王子市台町4-47-11 飯田ビル1F,35.656193,139.313137,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/375,FALSE,TRUE,080-5928-0557,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
